[2026-08-04 23:26:55] [INIT] Fast Retry Limit Reached. Entering persistent loop mode.
[2026-08-04 23:26:55] [INIT] Starting dial initialization...
[2026-08-04 23:26:55] [INIT] Waiting for ql_data_call_init...
[2026-08-04 23:26:55] [INIT] data_call_init OK.
[2026-08-04 23:26:55] [INIT] ql_nw_init OK.
[2026-08-04 23:26:55] [SIM] sim_init OK
[2026-08-04 23:26:55] [INIT] ICCID: (empty)
[2026-08-04 23:26:55] [INIT] SIM init state: UNKNOWN
[2026-08-04 23:26:55] [INIT] IMEI:  865965086914080
[2026-08-04 23:26:55] [INIT] FW:    (unknown)
[2026-08-04 23:26:55] [INIT] SUB:   (unknown)
[2026-08-04 23:26:55] [INIT] AP_FW: (unknown)
[2026-08-04 23:26:55] [INIT] CP_FW: (unknown)
[2026-08-04 23:26:55] [INIT] IMSI:  460089087110299
[2026-08-04 23:26:55] [APN] load from apn.json (path=/usr/dial/apn.json, count=0)
[2026-08-04 23:26:55] [INIT] APN set success
[2026-08-04 23:26:55] [INIT] set_reconnect_mode(NORMAL): OK
[2026-08-04 23:26:55] [INIT] ql_data_call_config: OK
[2026-08-04 23:26:55] [INIT] Starting Data Call...
[2026-08-04 23:26:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:0s
[2026-08-04 23:44:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1080s
[2026-08-04 23:44:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1110s
[2026-08-04 23:46:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1140s
[2026-08-04 23:46:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1170s
[2026-08-04 23:46:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1200s
[2026-08-04 23:46:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1230s
[2026-08-04 23:46:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1260s
[2026-08-04 23:49:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1290s
[2026-08-04 23:49:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1321s
[2026-08-04 23:49:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1351s
[2026-08-04 23:49:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1381s
[2026-08-04 23:49:25] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1411s
[2026-08-04 23:51:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1441s
[2026-08-04 23:51:55] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:18 | RSRP:-88 RSRQ:-10 SNR:180 RSSI:-65 | TEMP:-1 | DownTime:1471s
