[2026-08-04 23:27:17] [INIT] Fast Retry Limit Reached. Entering persistent loop mode.
[2026-08-04 23:27:17] [INIT] Starting dial initialization...
[2026-08-04 23:27:17] [INIT] Waiting for ql_data_call_init...
[2026-08-04 23:27:17] [INIT] data_call_init OK.
[2026-08-04 23:27:17] [INIT] ql_nw_init OK.
[2026-08-04 23:27:17] [SIM] sim_init OK
[2026-08-04 23:27:17] [INIT] ICCID: (empty)
[2026-08-04 23:27:17] [INIT] SIM init state: UNKNOWN
[2026-08-04 23:27:17] [INIT] IMEI:  865965086914080
[2026-08-04 23:27:17] [INIT] FW:    (unknown)
[2026-08-04 23:27:17] [INIT] SUB:   (unknown)
[2026-08-04 23:27:17] [INIT] AP_FW: (unknown)
[2026-08-04 23:27:17] [INIT] CP_FW: (unknown)
[2026-08-04 23:27:17] [INIT] IMSI:  460089087110299
[2026-08-04 23:27:17] [APN] load from apn.json (path=/usr/dial/apn.json, count=0)
[2026-08-04 23:27:17] [INIT] APN set success
[2026-08-04 23:27:17] [INIT] set_reconnect_mode(NORMAL): OK
[2026-08-04 23:27:17] [INIT] ql_data_call_config: OK
[2026-08-04 23:27:17] [INIT] Starting Data Call...
[2026-08-04 23:27:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:0s
[2026-08-04 23:33:57] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:359s
[2026-08-04 23:33:57] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:389s
[2026-08-04 23:35:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:419s
[2026-08-04 23:35:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:449s
[2026-08-04 23:35:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:479s
[2026-08-04 23:35:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:509s
[2026-08-04 23:37:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:539s
[2026-08-04 23:37:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:569s
[2026-08-04 23:37:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:599s
[2026-08-04 23:38:57] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:629s
[2026-08-04 23:38:57] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:659s
[2026-08-04 23:38:57] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:689s
[2026-08-04 23:40:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:719s
[2026-08-04 23:40:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:749s
[2026-08-04 23:40:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:780s
[2026-08-04 23:40:37] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:810s
[2026-08-04 23:42:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:840s
[2026-08-04 23:42:17] [HEARTBEAT] SIM_AT:READY | SIM_CB:UNKNOWN | REG:1 | SRV:2 RAT:LTE DENY:0 | CSQ:3 | RSRP:-115 RSRQ:-19 SNR:-20 RSSI:-100 | TEMP:-1 | DownTime:870s
